Customer_ID,Gender,Age,Membership_Type,Items_Purchased,Total_Spend,Discount_Applied,Days_Since_Last_Purchase,Average_Rating,Satisfaction_Score,Region
4179,Female,41,Basic,6,644.16,1,35,3,0.08,East
4180,Male,28,Silver,3,610.3,0,66,2,0.52,North
4181,Male,52,Silver,2,736.51,1,26,2,0.87,South
4182,Male,40,Silver,3,775.49,1,20,4,0.86,South
4183,Male,34,Silver,4,775.28,0,89,4,0.57,East
4184,Male,18,Silver,3,710.45,0,62,4,0.38,North
4185,Female,32,Basic,9,677.6,0,85,5,0.01,East
4186,Female,49,Basic,4,521.02,0,1,3,0.31,West
4187,Female,26,Silver,4,612.81,0,53,4,0.99,East
4188,Female,32,Basic,4,653.94,1,77,5,0.73,East
4189,Female,45,Silver,3,591.99,1,30,3,0.72,West
4190,Female,41,Gold,2,361.41,1,60,4,0.76,North
4191,Female,52,Platinum,2,648.09,1,10,5,0.62,South
4192,Male,39,Platinum,3,591.35,0,22,4,0.59,South
4193,Female,44,Basic,2,579.28,1,29,5,0.45,North
4194,Male,36,Platinum,8,686.05,1,69,5,0.44,East
4195,Male,62,Silver,4,682.96,1,8,4,0.87,South
4196,Female,29,Silver,4,779.06,0,53,2,0.39,East
4197,Male,37,Basic,6,688.7,1,11,5,0.84,West
4198,Male,18,Gold,8,542.41,1,26,5,0.84,South
4199,Male,38,Basic,6,798.51,0,19,2,0.77,East
4200,Male,62,Gold,3,825.57,0,19,4,0.04,East
4201,Female,18,Basic,5,596.85,1,30,4,0.15,East
4202,Female,27,Silver,0,787.37,0,36,5,0.31,South
4203,Female,64,Silver,1,624.51,0,42,3,0.85,East
4204,Female,49,Basic,5,772.44,0,56,3,0.87,South
4205,Female,56,Basic,4,798.53,1,9,4,0.04,South
4206,Female,39,Silver,9,505.06,1,7,4,0.32,South
4207,Female,35,Basic,3,809.98,1,18,5,0.85,South
4208,Female,63,Silver,3,606.79,0,9,5,0.25,North
4209,Female,49,Silver,5,658.48,1,6,2,0.98,West
4210,Female,44,Gold,3,766.79,0,70,3,0.49,West
4211,Male,45,Silver,3,561.39,1,45,1,0.94,South
4212,Female,35,Basic,1,748.81,1,22,3,0.43,East
4213,Male,56,Basic,3,625.04,0,81,4,0.32,South
4214,Male,46,Basic,7,531.86,0,79,4,0.36,East
4215,Male,35,Platinum,1,696.51,0,73,2,0.88,North
4216,Male,61,Gold,5,787.89,0,70,3,0.33,West
4217,Female,25,Basic,4,615.83,1,87,3,0.67,South
4218,Male,48,Basic,4,447.96,0,81,4,0.47,North
4219,Female,51,Gold,3,551.67,0,32,4,0.94,South
4220,Female,24,Gold,2,493.99,1,67,3,0.16,South
4221,Male,53,Gold,4,941.27,0,16,2,0.43,North
4222,Female,35,Gold,3,468.89,1,2,5,0.12,East
4223,Male,55,Silver,5,258.77,1,67,5,0.58,East
4224,Male,26,Basic,6,542.27,0,41,3,0.4,East
4225,Female,26,Silver,3,627.95,1,51,3,0.06,South
4226,Female,63,Silver,3,604.94,1,14,2,0.85,East
4227,Male,25,Silver,5,626.98,1,78,3,0.38,East
4228,Female,52,Silver,1,408.04,0,49,5,0.49,South
4229,Female,35,Basic,1,609.25,0,49,3,0.41,North
4230,Female,22,Basic,5,451.42,0,27,4,0.49,West
4231,Male,31,Silver,2,735.79,0,81,5,0.02,East
4232,Male,45,Basic,1,428.51,1,39,4,0.82,North
4233,Female,47,Silver,6,587.06,0,73,4,0.33,South
4234,Female,21,Gold,3,480.82,0,36,3,0.72,South
4235,Female,56,Gold,5,742.87,0,10,3,0.06,East
4236,Female,37,Silver,3,529.47,0,4,5,0.52,East
4237,Female,42,Silver,4,442.46,0,85,2,0.91,North
4238,Male,45,Basic,6,758.17,0,2,2,0.4,East
4239,Female,29,Silver,3,301.05,1,79,2,0.2,North
4240,Male,19,Silver,3,703.83,0,28,3,0.1,South
4241,Female,60,Silver,5,650.53,0,89,4,0.86,North
4242,Male,31,Gold,7,978.37,0,26,5,0.24,South
4243,Female,39,Silver,5,697.6,0,73,5,0.98,East
4244,Male,48,Basic,1,675.09,1,30,4,0.25,West
4245,Female,40,Basic,2,472.26,1,9,2,0.48,North
4246,Male,37,Silver,4,567.09,0,1,3,0.46,West
4247,Male,55,Silver,1,639.32,1,56,2,0.06,North
4248,Male,21,Gold,3,813.31,1,56,2,0.53,North
4249,Male,32,Silver,3,484.64,0,76,4,0.67,West
4250,Male,41,Silver,5,324.25,0,61,5,0.74,West
4251,Male,42,Silver,10,610.85,0,45,4,0.52,East
4252,Female,18,Silver,5,360.99,1,13,5,0.81,West
4253,Male,24,Silver,2,721.42,0,14,4,0.75,West
4254,Female,48,Silver,4,827.46,0,10,4,0.19,East
4255,Female,29,Silver,4,754.63,0,17,5,0.4,West
4256,Female,59,Basic,4,524.47,1,17,4,0.14,West
4257,Female,22,Gold,3,843.06,0,31,4,0.13,East
4258,Female,61,Basic,5,484.82,1,46,3,0.71,West
4259,Male,59,Basic,2,452.6,0,49,2,0.53,North
4260,Male,55,Basic,2,814.44,1,75,5,0.6,North
4261,Male,29,Basic,2,546.67,0,80,3,0.73,West
4262,Female,56,Silver,4,623.86,1,18,4,0.28,West
4263,Male,35,Basic,7,752.19,1,75,4,0.4,West
4264,Male,19,Basic,2,435.08,0,11,4,0.61,South
4265,Male,27,Silver,8,519.85,0,73,2,0.1,West
4266,Male,32,Silver,2,511.85,1,89,1,0.83,North
4267,Male,47,Basic,8,565.04,0,55,4,0.34,West
4268,Female,61,Silver,6,493.43,1,3,4,0.66,South
4269,Male,34,Gold,8,655.79,0,78,3,1.0,East
4270,Female,21,Platinum,5,653.89,0,89,5,0.48,South
4271,Female,24,Silver,4,600.18,0,16,5,0.22,South
4272,Female,58,Basic,4,634.33,0,9,4,0.22,North
4273,Female,48,Gold,5,501.8,0,68,4,0.06,West
4274,Female,56,Silver,5,603.17,1,45,3,0.77,North
4275,Male,51,Basic,5,347.23,1,2,5,0.29,South
4276,Male,23,Gold,4,748.5,1,89,5,0.17,South
4277,Male,55,Silver,4,515.87,0,22,4,0.71,West
4278,Female,62,Platinum,4,522.3,1,69,4,0.31,East
4279,Male,51,Gold,3,459.8,0,49,4,0.6,North
4280,Male,61,Silver,3,621.01,0,21,4,0.42,East
4281,Female,32,Gold,3,519.93,0,74,3,0.33,South
4282,Female,31,Silver,5,694.44,1,87,4,0.49,East
4283,Female,23,Silver,1,442.52,1,55,3,0.31,North
4284,Female,54,Gold,3,620.72,0,4,3,0.87,South
4285,Male,49,Silver,6,663.84,0,58,3,0.07,South
4286,Female,20,Gold,4,719.53,0,70,3,0.03,East
4287,Female,20,Gold,6,700.01,0,59,5,0.41,West
4288,Male,39,Platinum,4,463.95,0,26,3,0.17,West
4289,Male,39,Gold,3,610.2,0,74,4,0.74,North
4290,Female,27,Silver,3,584.38,0,69,3,0.35,West
4291,Male,20,Basic,2,442.84,1,39,4,0.26,South
4292,Female,29,Gold,4,596.01,0,1,5,0.36,South
4293,Female,46,Basic,2,390.89,0,57,3,0.22,East
4294,Male,34,Basic,2,635.29,0,48,4,0.3,South
4295,Male,24,Basic,3,780.89,0,72,4,0.57,South
4296,Female,30,Gold,3,749.81,1,21,3,0.86,North
4297,Female,19,Gold,5,658.7,1,31,3,0.37,West
4298,Female,21,Silver,2,638.78,0,58,2,0.32,West
4299,Male,27,Silver,7,582.78,0,47,4,0.78,West
4300,Female,56,Silver,6,924.07,1,23,4,0.02,North
4301,Female,41,Silver,7,567.9,1,75,4,0.3,West
4302,Female,34,Silver,2,402.5,0,80,3,0.45,East
4303,Female,23,Basic,3,714.45,1,7,3,0.6,West
4304,Female,36,Basic,4,669.15,1,49,3,0.16,South
4305,Male,22,Silver,3,434.38,0,88,1,0.43,North
4306,Female,49,Silver,6,540.46,1,31,3,0.57,East
4307,Female,27,Silver,5,625.36,0,47,3,0.51,North
4308,Female,26,Platinum,2,515.31,0,68,4,0.57,East
4309,Female,44,Basic,8,737.63,0,35,5,0.66,East
4310,Male,30,Basic,3,483.3,0,75,2,0.38,South
4311,Male,36,Silver,4,562.29,1,34,5,0.06,West
4312,Male,38,Basic,2,536.82,0,58,4,0.06,West
4313,Female,41,Basic,4,667.59,0,15,5,0.86,East
4314,Female,55,Basic,4,694.9,0,78,3,0.68,East
4315,Male,21,Silver,6,667.36,1,85,5,0.76,West
4316,Male,41,Basic,3,322.98,0,71,5,0.93,North
4317,Male,52,Gold,4,624.47,0,81,5,0.75,East
4318,Female,20,Silver,4,671.59,0,42,5,0.69,East
4319,Female,21,Basic,6,688.83,1,18,2,0.66,North
4320,Male,54,Gold,7,573.38,0,78,3,0.26,North
4321,Male,57,Basic,2,603.54,0,38,5,0.96,West
4322,Male,52,Gold,4,514.7,0,64,3,0.54,West
4323,Female,48,Platinum,5,791.69,0,29,3,0.22,North
4324,Female,61,Basic,3,398.78,0,10,2,0.21,North
4325,Female,42,Platinum,0,667.75,1,17,4,0.82,South
4326,Male,57,Gold,5,450.73,1,32,4,0.25,South
4327,Male,30,Platinum,5,528.06,1,61,5,0.04,West
4328,Female,21,Silver,4,594.1,0,84,5,0.43,East
4329,Male,63,Basic,2,302.12,0,81,4,0.82,North
4330,Female,31,Gold,5,391.02,0,46,4,0.41,West
4331,Male,30,Basic,7,359.8,0,71,3,0.8,South
4332,Male,44,Basic,6,663.9,1,56,2,0.83,East
4333,Male,23,Basic,3,753.54,1,61,5,0.86,South
4334,Male,34,Basic,2,360.61,1,44,4,0.59,South
4335,Female,53,Silver,5,573.3,0,38,3,0.7,South
4336,Male,57,Gold,6,641.18,1,50,2,0.26,East
4337,Female,52,Platinum,1,640.55,0,74,4,0.1,South
4338,Female,34,Basic,2,901.29,1,32,3,0.53,West
4339,Female,58,Platinum,2,623.04,0,53,3,0.01,East
4340,Male,19,Platinum,5,460.79,0,48,5,0.47,North
4341,Female,30,Basic,2,712.31,0,81,3,0.1,North
4342,Female,19,Basic,3,838.69,1,1,4,0.11,North
4343,Female,45,Gold,7,404.74,0,30,5,0.87,North
4344,Male,60,Silver,1,680.12,0,9,5,0.64,South
4345,Male,43,Gold,4,604.28,1,33,5,0.65,South
4346,Female,39,Gold,4,457.07,0,26,5,0.4,North
4347,Male,64,Silver,4,504.22,0,42,2,0.41,East
4348,Female,60,Basic,3,838.74,0,74,5,0.3,South
4349,Female,20,Silver,4,715.89,0,42,1,0.43,South
4350,Male,52,Basic,1,663.77,0,39,3,0.59,East
4351,Female,29,Silver,3,376.22,0,61,2,0.19,East
4352,Male,41,Gold,4,701.14,0,47,5,0.26,West
4353,Male,22,Silver,6,767.44,0,42,3,0.49,East
4354,Female,37,Platinum,3,395.12,0,48,3,0.38,North
4355,Male,56,Silver,1,603.26,0,52,3,0.82,North
4356,Male,56,Gold,2,751.22,1,33,3,0.82,East
4357,Female,30,Silver,2,731.0,1,27,4,0.34,West
4358,Female,58,Platinum,2,696.0,1,43,1,0.45,West
4359,Male,62,Gold,1,606.66,1,29,4,0.98,North
4360,Male,29,Basic,6,762.85,1,19,5,0.83,North
4361,Female,30,Platinum,5,624.19,1,82,4,0.22,East
4362,Male,27,Silver,4,682.88,1,28,5,0.28,South
4363,Male,50,Basic,4,651.49,0,10,3,0.08,West
4364,Male,57,Silver,5,440.53,1,67,2,0.68,North
4365,Male,33,Gold,3,461.76,0,16,4,0.32,East
4366,Male,62,Silver,2,382.2,0,1,5,0.54,East
4367,Male,52,Basic,5,542.64,1,82,4,0.77,East
4368,Male,20,Gold,2,721.78,1,4,5,0.84,West
4369,Female,22,Gold,5,650.85,0,69,4,0.33,South
4370,Female,43,Silver,5,595.13,0,85,3,0.24,East
4371,Female,28,Basic,6,803.83,0,4,4,0.85,East
4372,Female,24,Basic,3,554.51,1,20,3,0.38,South
4373,Female,27,Gold,3,683.84,1,63,4,0.82,East
4374,Male,59,Gold,1,548.86,0,83,2,0.15,North
4375,Male,51,Basic,4,375.39,1,35,3,0.91,West
4376,Male,20,Basic,1,487.12,0,45,5,0.48,South
4377,Male,25,Basic,3,483.12,0,57,2,0.17,South
4378,Female,48,Gold,4,386.77,1,24,3,0.54,West
4379,Male,28,Basic,2,577.18,0,20,5,0.87,East
4380,Male,62,Basic,3,488.69,0,28,4,0.39,West
4381,Female,24,Basic,4,824.62,0,38,4,0.18,North
4382,Male,62,Silver,5,564.86,1,24,5,0.58,South
4383,Male,19,Silver,7,474.44,0,84,4,0.83,East
4384,Female,23,Basic,11,436.81,0,24,3,0.12,East
4385,Male,58,Platinum,8,431.75,0,70,3,0.04,West
4386,Male,49,Basic,6,731.65,0,25,5,0.06,South
4387,Male,37,Basic,4,744.76,1,81,5,0.23,West
4388,Male,51,Platinum,7,300.45,1,81,3,0.01,South
4389,Male,33,Silver,3,924.45,0,69,3,0.43,West
4390,Female,42,Silver,2,611.54,1,17,3,0.7,East
4391,Female,29,Basic,4,753.33,1,58,4,0.71,West
4392,Female,24,Gold,4,479.63,0,73,3,0.64,South
4393,Female,56,Silver,6,452.36,1,20,5,0.3,North
4394,Female,34,Gold,6,562.74,0,2,5,0.74,West
4395,Female,62,Basic,6,656.28,0,83,4,0.58,North
4396,Male,28,Silver,2,632.84,1,9,5,0.86,East
4397,Female,23,Gold,4,775.41,0,63,3,0.48,West
4398,Female,40,Platinum,6,334.74,1,83,5,0.18,North
4399,Male,44,Basic,2,736.06,0,68,4,0.63,West
4400,Male,63,Gold,3,677.09,0,6,3,0.15,West
4401,Female,23,Basic,2,646.82,0,11,3,0.96,East
4402,Male,55,Silver,1,397.94,0,21,4,0.7,South
4403,Female,19,Basic,1,480.23,1,63,5,0.76,South
4404,Male,39,Silver,3,695.68,0,89,5,0.68,West
4405,Female,37,Basic,3,231.58,1,30,4,0.1,East
4406,Male,42,Basic,9,315.52,0,82,4,0.47,West
4407,Male,32,Basic,3,668.93,1,89,3,0.65,East
4408,Female,46,Basic,8,684.35,1,21,4,0.23,South
4409,Female,25,Platinum,6,488.23,0,23,4,0.68,East
4410,Female,54,Platinum,3,487.8,1,61,3,0.82,West
4411,Female,50,Gold,5,742.71,0,30,5,0.27,North
4412,Female,39,Basic,5,733.03,0,46,4,0.2,North
4413,Male,64,Silver,2,549.04,0,60,5,0.88,West
4414,Female,22,Gold,5,415.77,0,18,4,0.01,North
4415,Female,56,Platinum,3,821.27,0,62,5,0.26,West
4416,Male,35,Silver,5,406.96,1,45,2,0.41,West
4417,Male,55,Gold,5,701.39,1,61,4,0.67,South
4418,Female,54,Platinum,3,780.05,0,59,1,1.0,South
4419,Male,47,Gold,4,598.99,1,35,3,0.37,South
4420,Male,48,Basic,5,511.7,0,22,3,0.95,West
4421,Female,27,Basic,4,357.87,0,24,4,0.37,East
4422,Male,32,Silver,7,609.36,1,87,5,0.7,West
4423,Male,59,Silver,7,380.57,0,51,4,0.17,South
4424,Female,61,Basic,2,646.02,1,65,4,0.46,South
4425,Female,35,Basic,2,296.14,0,15,5,0.87,North
4426,Male,40,Gold,4,348.48,1,28,5,0.32,South
4427,Male,50,Silver,3,619.72,1,42,2,0.11,East
4428,Female,33,Basic,3,725.95,0,20,3,0.52,West
4429,Male,55,Silver,10,557.35,0,43,1,0.44,East
4430,Male,52,Silver,4,757.61,0,80,2,0.23,West
4431,Male,51,Gold,7,515.85,0,69,3,0.91,North
4432,Female,45,Basic,1,926.65,0,63,4,0.6,North
4433,Male,19,Gold,4,400.38,0,43,3,0.35,East
4434,Male,47,Silver,3,493.06,1,79,3,1.0,North
4435,Female,30,Basic,2,802.69,0,2,3,0.14,West
4436,Male,58,Gold,4,561.25,0,88,4,0.85,North
4437,Male,33,Basic,7,742.45,0,77,5,0.23,West
4438,Female,22,Basic,2,401.69,0,23,5,0.24,West
4439,Female,45,Silver,3,457.12,1,12,4,0.5,East
4440,Female,56,Basic,3,689.7,1,46,4,0.66,West
4441,Female,62,Basic,2,384.34,0,33,4,0.69,North
4442,Male,37,Gold,5,418.01,1,44,4,0.02,East
4443,Male,41,Basic,2,583.31,1,25,4,0.29,West
4444,Female,44,Platinum,6,797.67,1,35,4,0.66,West
4445,Female,47,Silver,6,655.08,0,35,4,0.89,West
4446,Male,62,Basic,2,568.76,1,65,5,0.67,East
4447,Female,44,Basic,2,624.69,1,43,1,0.27,West
4448,Male,43,Silver,0,339.01,0,68,3,0.51,East
4449,Female,24,Silver,5,513.02,0,62,3,0.65,North
4450,Male,59,Basic,4,666.14,0,31,5,0.14,East
4451,Female,64,Basic,4,635.57,0,28,3,0.54,South
4452,Female,55,Gold,8,691.75,1,11,3,0.47,South
4453,Male,22,Basic,4,705.22,1,32,4,0.34,West
4454,Female,40,Gold,1,633.98,0,66,4,0.62,West
4455,Male,45,Silver,1,222.9,0,60,4,0.64,South
4456,Male,51,Silver,2,650.47,0,51,3,0.97,North
4457,Male,32,Basic,4,527.0,0,59,5,0.43,East
4458,Male,49,Basic,1,542.01,0,77,4,0.53,South
4459,Male,43,Gold,4,544.19,1,17,5,0.16,East
4460,Female,48,Basic,4,643.77,1,68,4,0.55,North
4461,Female,36,Basic,3,379.53,1,38,2,0.04,North
4462,Male,26,Silver,4,342.61,1,64,4,0.15,South
4463,Female,46,Basic,6,414.29,1,3,1,0.17,West
4464,Male,56,Silver,2,737.93,1,54,3,0.63,North
4465,Female,21,Gold,5,534.42,1,76,3,0.57,North
4466,Female,20,Silver,10,675.82,1,44,5,0.8,East
4467,Female,46,Platinum,4,671.99,1,82,3,0.46,East
4468,Female,28,Gold,2,659.52,0,30,4,0.47,South
4469,Male,50,Basic,6,679.0,1,75,3,0.16,South
4470,Male,55,Basic,3,521.66,0,88,5,0.74,East
4471,Female,28,Silver,4,700.32,0,85,4,0.0,North
4472,Female,44,Silver,2,657.28,0,54,4,0.42,West
4473,Male,50,Basic,4,362.07,0,48,4,0.19,West
4474,Female,38,Platinum,5,608.91,0,35,3,0.77,South
4475,Male,56,Silver,2,577.6,1,68,5,0.67,East
4476,Male,48,Basic,6,669.43,0,26,4,0.71,North
4477,Male,55,Silver,5,603.85,1,72,4,0.15,West
4478,Female,63,Basic,6,564.05,1,88,4,0.67,West
4479,Male,19,Gold,1,833.45,1,56,5,0.69,West
4480,Female,44,Silver,6,691.17,0,76,2,0.0,North
4481,Male,53,Basic,2,606.1,1,69,3,0.32,North
4482,Female,28,Basic,4,432.22,0,80,5,0.09,South
4483,Female,64,Gold,2,618.09,0,64,1,0.68,South
4484,Female,35,Silver,4,472.01,0,29,4,0.21,East
4485,Male,18,Platinum,2,352.06,1,78,3,0.26,East
4486,Male,52,Basic,8,539.01,1,59,3,0.08,East
4487,Female,52,Basic,2,548.29,1,25,4,0.48,East
4488,Female,48,Basic,2,754.46,0,72,5,0.03,East
4489,Female,45,Silver,1,746.03,0,27,4,0.85,South
4490,Male,56,Basic,4,700.38,1,22,2,0.03,North
4491,Male,18,Basic,2,586.82,0,71,3,0.06,West
4492,Male,42,Silver,3,588.88,0,47,5,0.64,North
4493,Male,60,Silver,2,683.3,0,76,2,0.92,South
4494,Female,55,Basic,4,696.49,0,55,3,0.89,West
4495,Female,37,Silver,4,653.47,0,9,5,0.08,West
4496,Male,20,Gold,2,676.28,0,54,5,0.29,North
4497,Male,19,Basic,8,589.82,1,64,4,0.52,West
4498,Female,35,Basic,9,557.67,1,39,3,0.03,South
4499,Male,61,Basic,1,266.95,1,83,3,0.53,West
4500,Male,27,Gold,2,548.99,1,8,3,0.45,North
4501,Male,22,Gold,3,491.61,1,27,4,0.59,North
4502,Male,26,Basic,3,614.62,1,69,3,0.92,East
4503,Male,19,Basic,7,498.55,0,33,1,0.27,South
4504,Male,51,Gold,3,620.59,0,85,3,0.64,West
4505,Female,55,Platinum,2,320.31,1,10,5,0.43,West
4506,Male,48,Silver,2,455.43,1,16,5,0.44,West
4507,Male,27,Platinum,5,492.73,0,11,4,0.65,North
4508,Female,29,Silver,3,442.51,0,19,2,0.95,South
4509,Female,53,Gold,4,1067.69,1,64,5,0.86,West
4510,Female,38,Basic,5,295.61,1,52,4,0.64,South
4511,Male,64,Silver,4,701.31,0,77,4,0.46,West
4512,Female,23,Basic,6,749.4,1,15,5,0.42,East
4513,Male,20,Gold,1,533.78,0,42,1,0.79,East
4514,Male,27,Platinum,4,649.8,0,83,4,0.22,East
4515,Male,22,Silver,5,691.57,0,79,5,0.59,North
4516,Female,63,Basic,4,620.35,1,38,2,0.5,West
4517,Female,43,Basic,4,335.17,1,86,3,0.65,North
4518,Female,38,Basic,7,661.07,0,49,5,0.19,North
4519,Female,62,Basic,6,745.67,0,77,3,0.7,North
4520,Female,43,Silver,3,909.54,0,84,4,0.63,East
4521,Male,55,Platinum,3,393.22,0,49,4,0.18,South
4522,Male,61,Basic,5,574.16,0,79,3,0.45,South
4523,Male,43,Basic,5,595.74,1,71,3,0.68,South
4524,Male,25,Silver,6,585.06,0,55,2,0.9,West
4525,Female,22,Basic,3,348.98,1,22,3,0.12,North
4526,Female,32,Gold,0,765.3,0,43,5,0.01,North
4527,Male,33,Basic,5,749.52,1,50,5,0.17,West
4528,Female,18,Basic,4,656.49,1,84,3,0.99,North
4529,Female,33,Basic,2,536.18,0,19,3,0.77,South
4530,Male,54,Basic,4,567.67,0,72,3,0.61,North
4531,Male,20,Silver,5,557.04,0,18,3,0.13,West
4532,Female,64,Basic,8,391.38,1,10,4,0.42,West
4533,Female,48,Silver,1,705.13,0,50,1,0.72,South
4534,Male,30,Silver,5,603.58,0,49,5,0.9,North
4535,Male,33,Basic,4,703.01,1,41,3,0.38,West
4536,Male,60,Basic,10,638.82,1,15,5,1.0,West
4537,Female,38,Silver,4,449.19,0,23,4,0.14,West
4538,Male,19,Silver,5,461.21,1,76,5,0.39,South
4539,Male,44,Platinum,5,797.06,0,27,5,0.88,North
4540,Female,55,Basic,3,683.96,0,6,3,0.65,East
4541,Female,43,Basic,6,542.98,0,24,4,0.81,North
4542,Female,55,Basic,6,684.06,0,86,4,0.91,South
4543,Female,63,Silver,4,469.29,1,9,4,0.51,South
4544,Female,42,Silver,3,762.85,0,74,4,0.23,West
4545,Male,28,Gold,6,396.37,0,62,3,0.69,West
4546,Male,25,Silver,4,629.52,1,67,3,0.56,South
4547,Female,25,Basic,0,579.52,0,70,4,0.77,East
4548,Female,50,Silver,8,601.95,1,78,1,0.51,East
4549,Female,24,Platinum,6,697.67,0,42,5,0.81,South
4550,Female,55,Basic,2,750.16,0,60,4,0.9,West
4551,Female,38,Silver,3,538.18,0,83,3,0.75,South
4552,Male,25,Platinum,4,301.29,0,48,2,0.74,West
4553,Male,38,Gold,5,342.48,0,56,4,0.59,West
4554,Male,37,Gold,3,542.69,0,87,1,0.47,South
4555,Male,25,Basic,3,605.14,0,5,4,0.97,North
4556,Female,63,Silver,4,656.3,0,79,2,0.65,South
4557,Male,48,Basic,5,628.7,0,54,4,0.84,North
4558,Female,46,Silver,2,733.58,0,38,3,0.51,East
4559,Female,26,Basic,1,870.24,1,19,4,0.55,West
4560,Female,32,Gold,7,614.43,0,69,2,0.66,East
4561,Male,47,Gold,5,654.13,0,73,2,0.73,West
4562,Female,43,Silver,3,485.22,0,71,3,0.45,West
4563,Male,27,Basic,3,608.23,1,24,3,0.36,South
4564,Male,46,Basic,2,631.03,1,80,3,0.24,West
4565,Female,33,Gold,2,623.1,0,10,2,0.42,East
4566,Female,53,Silver,1,487.4,1,85,3,0.21,West
4567,Female,37,Gold,1,624.74,1,21,4,0.42,North
4568,Male,62,Basic,6,613.76,0,15,4,0.87,North
4569,Female,54,Silver,3,647.52,0,64,5,0.98,South
4570,Male,39,Gold,8,539.92,0,13,3,0.58,South
4571,Female,24,Silver,5,601.64,1,71,3,0.15,West
4572,Female,40,Silver,1,926.57,0,40,4,0.43,East
4573,Male,58,Gold,5,608.18,0,8,3,0.6,South
4574,Male,57,Basic,7,760.65,1,38,4,0.37,South
4575,Male,46,Basic,4,813.82,0,52,5,0.21,South
4576,Male,33,Silver,3,382.12,1,2,4,0.23,North
4577,Male,55,Basic,1,570.1,1,22,4,0.47,East
4578,Male,45,Gold,8,576.9,1,4,5,0.22,South
4579,Female,55,Gold,8,902.13,0,52,5,0.25,West
4580,Female,48,Gold,3,882.45,0,7,4,0.87,South
4581,Male,31,Silver,3,381.95,1,1,2,0.78,South
4582,Female,50,Basic,3,449.13,0,83,5,0.06,North
4583,Male,26,Basic,4,783.81,0,58,3,0.32,North
4584,Female,44,Gold,3,521.64,0,62,3,0.53,South
4585,Female,41,Basic,3,697.27,1,66,5,0.06,East
4586,Male,30,Silver,3,567.16,1,55,5,0.68,North
4587,Male,43,Gold,2,439.32,1,13,3,0.38,South
4588,Male,46,Basic,4,795.67,1,28,3,0.4,East
4589,Female,60,Basic,3,490.95,0,14,4,0.27,South
4590,Male,45,Silver,3,580.55,0,3,3,0.33,East
4591,Female,45,Gold,2,429.81,0,16,3,0.86,West
4592,Male,25,Basic,2,433.4,1,89,5,0.79,North
4593,Female,40,Platinum,0,608.87,1,46,4,0.94,West
4594,Female,46,Silver,2,457.28,0,3,5,0.7,East
4595,Male,22,Platinum,4,826.13,0,3,4,0.58,North
4596,Female,59,Basic,3,703.35,1,41,5,0.26,North
4597,Female,24,Basic,1,719.02,1,29,5,0.67,West
4598,Male,59,Gold,2,556.06,0,40,4,0.91,East
4599,Female,53,Gold,1,560.2,1,19,5,0.07,North
4600,Male,58,Silver,4,666.55,0,20,5,0.44,East
4601,Male,44,Gold,6,194.38,0,21,5,0.15,East
4602,Male,63,Gold,4,531.71,0,20,4,0.81,North
4603,Male,19,Basic,3,326.93,1,47,5,0.61,North
4604,Female,42,Silver,0,634.1,1,44,2,0.88,North
4605,Female,26,Gold,3,426.51,1,89,2,0.06,West
4606,Female,44,Basic,4,581.86,1,2,3,0.91,North
4607,Male,18,Basic,5,466.9,0,43,2,0.07,North
4608,Female,40,Gold,4,814.12,0,57,2,0.29,South
4609,Female,27,Basic,1,939.17,1,88,2,0.16,South
4610,Male,59,Basic,4,737.54,0,19,5,0.15,West
4611,Male,42,Platinum,9,745.94,0,64,3,0.17,West
4612,Female,20,Silver,3,593.61,1,46,4,0.48,South
4613,Male,23,Gold,2,505.78,0,41,5,0.78,West
4614,Male,23,Gold,5,310.92,0,67,2,0.9,South
4615,Male,19,Basic,9,627.29,0,14,3,0.57,South
4616,Male,35,Basic,4,554.84,1,20,3,0.16,East
4617,Female,40,Basic,3,633.65,1,35,2,0.08,West
4618,Male,19,Basic,3,493.38,0,87,5,0.49,North
4619,Male,29,Silver,4,376.29,1,25,5,0.77,South
4620,Male,39,Silver,3,426.17,0,4,5,0.62,East
4621,Male,54,Silver,3,829.75,1,57,5,0.58,East
4622,Male,37,Basic,4,890.3,0,2,3,0.05,South
4623,Male,56,Basic,5,364.25,1,66,5,0.41,West
4624,Male,41,Silver,4,499.44,1,89,4,0.55,South
4625,Male,37,Silver,5,338.04,0,87,5,0.6,West
4626,Female,18,Basic,3,609.19,1,21,3,0.0,South
4627,Male,18,Silver,6,613.08,0,89,3,0.2,South
4628,Female,34,Basic,3,582.63,1,52,3,0.95,East
4629,Male,18,Basic,3,524.44,0,75,3,0.51,North
4630,Male,62,Gold,3,636.78,1,78,4,0.7,North
4631,Male,47,Basic,4,697.69,0,81,3,0.31,East
4632,Male,58,Silver,3,704.07,0,15,4,0.59,West
4633,Female,64,Basic,4,783.0,1,46,4,0.36,South
4634,Male,20,Basic,6,547.64,1,31,2,0.3,West
4635,Male,63,Basic,5,512.2,1,62,3,0.41,North
4636,Female,28,Platinum,7,742.92,1,34,5,0.46,West
4637,Female,41,Silver,2,515.69,0,36,5,0.33,South
4638,Male,39,Platinum,4,567.96,1,44,4,0.26,North
4639,Female,61,Silver,2,517.86,1,63,5,0.62,West
4640,Female,62,Silver,3,854.71,0,77,1,0.38,West
